dt,series,value
2016-01-06 03:02:00,A,1.4265008983083594
2016-01-06 03:03:00,A,0.6163019434246528
2016-01-06 03:04:00,A,0.7193398003386502
2016-01-06 03:05:00,A,0.622363962059755
2016-01-06 03:06:00,A,0.8253743710122874
2016-01-06 03:07:00,A,0.6283709698824006
2016-01-06 03:08:00,A,0.7313537016191711
2016-01-06 03:09:00,A,0.8343225094356866
2016-01-06 03:10:00,A,0.7372773368101255
2016-01-06 03:11:00,A,0.7402181274868291
2016-01-06 03:12:00,A,0.6431448254773918
2016-01-06 03:13:00,A,0.8460573750616974
2016-01-06 03:14:00,A,0.6489557207890005
2016-01-06 03:15:00,A,0.7518398074789762
2016-01-06 03:16:00,A,0.7547095802227712
2016-01-06 03:17:00,A,0.6575649843840492
2016-01-06 03:18:00,A,0.760405965600031
2016-01-06 03:19:00,A,0.6632324697825293
2016-01-06 03:20:00,A,0.8660444431189788
2016-01-06 03:21:00,A,0.8688418320734607
2016-01-06 03:22:00,A,1.343249166775434
2016-01-06 03:23:00,A,1.5487852881643662
2016-01-06 03:24:00,A,0.7771459614569688
2016-01-06 03:25:00,A,0.87988448309288
2016-01-06 03:26:00,A,0.6826081568524126
2016-01-06 03:27:00,A,0.785316930880744
2016-01-06 03:28:00,A,0.7880107536067213
2016-01-06 03:29:00,A,0.6906895737438432
2016-01-06 03:30:00,A,0.8933533402912354
2016-01-06 03:31:00,A,0.8960020025346226
2016-01-06 03:32:00,A,0.8986355100472937
2016-01-06 03:33:00,A,0.701253812691062
2016-01-06 03:34:00,A,0.8038568606172147
2016-01-06 03:35:00,A,0.4532223021337402
2016-01-06 03:36:00,A,0.7090169943749457
2016-01-06 03:37:00,A,0.7115739819650109
2016-01-06 03:38:00,A,0.9141155183563181
2016-01-06 03:39:00,A,0.8166415551616782
2016-01-06 03:40:00,A,0.9191520442889914
2016-01-06 03:41:00,A,0.8216469379421637
2016-01-06 03:42:00,A,0.924126188622016
2016-01-06 03:43:00,A,0.8265897491271893
2016-01-06 03:44:00,A,0.9290375725550427
2016-01-06 03:45:00,A,0.7314696123025427
2016-01-06 03:46:00,A,0.933885822067166
2016-01-06 03:47:00,A,0.9362861558477577
2016-01-06 03:48:00,A,0.7386705679454225
2016-01-06 03:49:00,A,0.9410390129643913
2016-01-06 03:50:00,A,0.3716957229064424
2016-01-06 03:51:00,A,0.8457278217039728
2016-01-06 03:52:00,A,0.7480480961564259
2016-01-06 03:53:00,A,0.950352224995563
2016-01-06 03:54:00,A,0.7526401643540926
2016-01-06 03:55:00,A,0.8549118706729474
2016-01-06 03:56:00,A,0.8571673007021134
2016-01-06 03:57:00,A,0.8594064115014505
2016-01-06 03:58:00,A,0.9616291604415238
2016-01-06 03:59:00,A,0.9638355052043941
2016-01-06 04:00:00,A,1.9320508075688747
2016-01-06 04:01:00,A,0.8681988144891414
2016-01-06 04:02:00,A,0.770355695939899
2016-01-06 04:03:00,A,0.7724960070727968
2016-01-06 04:04:00,A,1.7492394142787915
2016-01-06 04:05:00,A,0.776726755707508
2016-01-06 04:06:00,A,0.8788171126619659
2016-01-06 04:07:00,A,0.7808907382053865
2016-01-06 04:08:00,A,0.7829475928589248
2016-01-06 04:09:00,A,0.98498763746304
2016-01-06 04:10:00,A,0.7870108331782202
2016-01-06 04:11:00,A,0.8890171414857352
2016-01-06 04:12:00,A,1.9820130483767338
2016-01-06 04:13:00,A,0.3964894717055682
2016-01-06 04:14:00,A,0.39746718080101234
2016-01-06 04:15:00,A,0.7968727415326882
2016-01-06 04:16:00,A,0.7987940462991672
2016-01-06 04:17:00,A,1.0006982393225883
2016-01-06 04:18:00,A,1.0025852843498613
2016-01-06 04:19:00,A,0.8044551454543689
2016-01-06 04:20:00,A,0.9063077870366482
2016-01-06 04:21:00,A,0.9081431738250798
2016-01-06 04:22:00,A,0.9099612708765419
2016-01-06 04:23:00,A,1.0117620435770875
2016-01-06 04:24:00,A,0.8135454576426001
2016-01-06 04:25:00,A,1.0153114791194466
2016-01-06 04:26:00,A,1.017060074385124
2016-01-06 04:27:00,A,0.9187912101488983
2016-01-06 04:28:00,A,1.0205048534524406
2016-01-06 04:29:00,A,0.4611004858352261
2016-01-06 04:30:00,A,0.9238795325112874
2016-01-06 04:31:00,A,1.0255405040175647
2016-01-06 04:32:00,A,2.054367709133572
2016-01-06 04:33:00,A,0.828809552871923
2016-01-06 04:34:00,A,0.5152087839910118
2016-01-06 04:35:00,A,0.4160039346413989
2016-01-06 04:36:00,A,0.8335804264972012
2016-01-06 04:37:00,A,1.8702704193720228
2016-01-06 04:38:00,A,0.8366721892483975
2016-01-06 04:39:00,A,0.9381913359224843
2016-01-06 04:40:00,A,0.8396926207859087
2016-01-06 04:41:00,A,0.9411760152563712
2016-01-06 04:42:00,A,0.8426414910921791
2016-01-06 04:43:00,A,0.9440890203927828
2016-01-06 04:44:00,A,0.8455185755993156
2016-01-06 04:45:00,A,1.0469301294951048
2016-01-06 04:46:00,A,0.9483236552061985
2016-01-06 04:47:00,A,0.9496991262018764
2016-01-06 04:48:00,A,0.9510565162951532
2016-01-06 04:49:00,A,0.8523957996432782
2016-01-06 04:50:00,A,0.5268584753741135
2016-01-06 04:51:00,A,1.0550199444571868
2016-01-06 04:52:00,A,1.0563047559630359
2016-01-06 04:53:00,A,1.057571360804815
2016-01-06 04:54:00,A,1.0588197348681918
2016-01-06 04:55:00,A,0.43002492719296376
2016-01-06 04:56:00,A,1.0612616959383179
2016-01-06 04:57:00,A,0.8624552364536465
2016-01-06 04:58:00,A,0.9636304532086224
2016-01-06 04:59:00,A,0.9647873238288126
2016-01-06 05:00:00,A,1.065925826289068
2016-01-06 05:01:00,A,0.8670459389139431
2016-01-06 05:02:00,A,1.0681476403781078
2016-01-06 05:03:00,A,0.9692309097067546
2016-01-06 05:04:00,A,0.9702957262759968
2016-01-06 05:05:00,A,1.071342069813262
2016-01-06 05:06:00,A,1.0723699203976755
2016-01-06 05:07:00,A,0.8733792584604476
2016-01-06 05:08:00,A,0.8743700647852345
2016-01-06 05:09:00,A,2.1506846410170244
2016-01-06 05:10:00,A,1.076296007119933
2016-01-06 05:11:00,A,1.0772311064626787
2016-01-06 05:12:00,A,0.9781476007338055
2016-01-06 05:13:00,A,1.079045472484584
2016-01-06 05:14:00,A,2.1598494092416596
2016-01-06 05:15:00,A,0.5403926402016154
2016-01-06 05:16:00,A,0.8816271834476643
2016-01-06 05:17:00,A,0.9824503977255102
2016-01-06 05:18:00,A,1.083254907563954
2016-01-06 05:19:00,A,1.0840406976462902
2016-01-06 05:20:00,A,0.8848077530122076
2016-01-06 05:21:00,A,1.0855560590580773
2016-01-06 05:22:00,A,0.9862856015372311
2016-01-06 05:23:00,A,0.9869963665602317
2016-01-06 05:24:00,A,0.44384417029756884
2016-01-06 05:25:00,A,1.9767230209355215
2016-01-06 05:26:00,A,0.9890158633619169
2016-01-06 05:27:00,A,1.0896513868196704
2016-01-06 05:28:00,A,0.4451340343707853
2016-01-06 05:29:00,A,0.5454329486934408
2016-01-06 05:30:00,A,0.9914448613738099
2016-01-06 05:31:00,A,0.4960024748398573
2016-01-06 05:32:00,A,1.0925461516413217
2016-01-06 05:33:00,A,0.9930684569549261
2016-01-06 05:34:00,A,0.8935718556765874
2016-01-06 05:35:00,A,2.1881126764446392
2016-01-06 05:36:00,A,0.9945218953682733
2016-01-06 05:37:00,A,0.9949685182509117
2016-01-06 05:38:00,A,1.095396198367179
2016-01-06 05:39:00,A,1.7916098551493238
2016-01-06 05:40:00,A,0.8961946980917458
2016-01-06 05:41:00,A,0.9965655024977611
2016-01-06 05:42:00,A,0.8969173337331278
2016-01-06 05:43:00,A,0.44862509254974275
2016-01-06 05:44:00,A,0.8975640502598241
2016-01-06 05:45:00,A,0.8978589232386034
2016-01-06 05:46:00,A,1.098134798421867
2016-01-06 05:47:00,A,0.8983916705573488
2016-01-06 05:48:00,A,1.0986295347545738
2016-01-06 05:49:00,A,1.0988483864849508
2016-01-06 05:50:00,A,0.9990482215818578
2016-01-06 05:51:00,A,0.999229036240723
2016-01-06 05:52:00,A,1.0993908270190955
2016-01-06 05:53:00,A,0.9995335908367128
2016-01-06 05:54:00,A,0.8996573249755572
2016-01-06 05:55:00,A,1.099762027079909
2016-01-06 05:56:00,A,0.5499238475781956
2016-01-06 05:57:00,A,1.099914327574007
2016-01-06 05:58:00,A,0.49998096153208565
2016-01-06 05:59:00,A,1.799980961441469
2016-01-06 06:00:00,A,1.0
2016-01-06 06:01:00,A,1.0999904807207346
2016-01-06 06:02:00,A,0.9999619230641713
2016-01-06 06:03:00,A,0.5499571637870035
2016-01-06 06:04:00,A,0.49992384757819563
2016-01-06 06:05:00,A,0.8997620270799092
2016-01-06 06:06:00,A,0.8996573249755574
2016-01-06 06:07:00,A,1.799067181673426
2016-01-06 06:08:00,A,1.0993908270190957
2016-01-06 06:09:00,A,1.099229036240723
2016-01-06 06:10:00,A,1.0990482215818578
2016-01-06 06:11:00,A,0.8988483864849507
2016-01-06 06:12:00,A,1.0986295347545738
2016-01-06 06:13:00,A,0.9983916705573488
2016-01-06 06:14:00,A,1.0981347984218668
2016-01-06 06:15:00,A,1.0978589232386038
2016-01-06 06:16:00,A,0.9975640502598245
2016-01-06 06:17:00,A,0.9972501850994859
2016-01-06 06:18:00,A,1.0969173337331282
2016-01-06 06:19:00,A,0.8965655024977616
2016-01-06 06:20:00,A,0.9961946980917457
2016-01-06 06:21:00,A,0.8958049275746618
2016-01-06 06:22:00,A,0.44769809918358944
2016-01-06 06:23:00,A,0.8949685182509117
2016-01-06 06:24:00,A,0.8945218953682732
2016-01-06 06:25:00,A,0.9940563382223194
2016-01-06 06:26:00,A,1.9871437113531745
2016-01-06 06:27:00,A,0.9930684569549267
2016-01-06 06:28:00,A,0.8925461516413224
2016-01-06 06:29:00,A,0.4960024748398577
2016-01-06 06:30:00,A,1.0914448613738108
2016-01-06 06:31:00,A,1.0908658973868826
2016-01-06 06:32:00,A,0.8902680687415705
2016-01-06 06:33:00,A,1.0896513868196702
2016-01-06 06:34:00,A,0.9890158633619168
2016-01-06 06:35:00,A,1.0883615104677606
2016-01-06 06:36:00,A,1.0876883405951376
2016-01-06 06:37:00,A,0.9869963665602316
2016-01-06 06:38:00,A,0.8862856015372321
2016-01-06 06:39:00,A,0.8855560590580784
2016-01-06 06:40:00,A,1.0848077530122087
2016-01-06 06:41:00,A,0.8840406976462913
2016-01-06 06:42:00,A,0.983254907563955
2016-01-06 06:43:00,A,1.76490079545102
2016-01-06 06:44:00,A,0.9816271834476641
2016-01-06 06:45:00,A,0.5403926402016153
2016-01-06 06:46:00,A,0.9799247046208295
2016-01-06 06:47:00,A,0.8790454724845836
2016-01-06 06:48:00,A,0.9781476007338052
2016-01-06 06:49:00,A,1.0772311064626785
2016-01-06 06:50:00,A,0.9762960071199343
2016-01-06 06:51:00,A,1.0753423205085135
2016-01-06 06:52:00,A,1.074370064785236
2016-01-06 06:53:00,A,0.973379258460449
2016-01-06 06:54:00,A,1.072369920397677
2016-01-06 06:55:00,A,0.4856710349066308
2016-01-06 06:56:00,A,0.4351478631379983
2016-01-06 06:57:00,A,1.0692309097067545
2016-01-06 06:58:00,A,0.8681476403781077
2016-01-06 06:59:00,A,0.8670459389139428
2016-01-06 07:00:00,A,1.0659258262890678
2016-01-06 07:01:00,A,1.0647873238288141
2016-01-06 07:02:00,A,1.063630453208624
2016-01-06 07:03:00,A,0.9624552364536482
2016-01-06 07:04:00,A,1.0612616959383196
2016-01-06 07:05:00,A,0.8600498543859293
2016-01-06 07:06:00,A,1.0588197348681936
2016-01-06 07:07:00,A,1.0575713608048147
2016-01-06 07:08:00,A,0.9563047559630355
2016-01-06 07:09:00,A,0.8550199444571865
2016-01-06 07:10:00,A,0.8537169507482266
2016-01-06 07:11:00,A,0.9523957996432778
2016-01-06 07:12:00,A,0.9510565162951529
2016-01-06 07:13:00,A,0.8496991262018784
2016-01-06 07:14:00,A,1.0483236552062005
2016-01-06 07:15:00,A,0.8469301294951066
2016-01-06 07:16:00,A,0.8455185755993176
2016-01-06 07:17:00,A,0.8440890203927849
2016-01-06 07:18:00,A,0.8426414910921788
2016-01-06 07:19:00,A,1.041176015256371
2016-01-06 07:20:00,A,1.0396926207859083
2016-01-06 07:21:00,A,0.9381913359224839
2016-01-06 07:22:00,A,0.9366721892483971
2016-01-06 07:23:00,A,0.8351352096860111
2016-01-06 07:24:00,A,1.0335804264972035
2016-01-06 07:25:00,A,0.8320078692827999
2016-01-06 07:26:00,A,1.0304175679820258
2016-01-06 07:27:00,A,1.0288095528719252
2016-01-06 07:28:00,A,1.0271838545667882
2016-01-06 07:29:00,A,1.025540504017567
2016-01-06 07:30:00,A,1.023879532511287
2016-01-06 07:31:00,A,1.0222009716704519
2016-01-06 07:32:00,A,0.8205048534524402
2016-01-06 07:33:00,A,0.9187912101488979
2016-01-06 07:34:00,A,1.0170600743851235
2016-01-06 07:35:00,A,0.9153114791194462
2016-01-06 07:36:00,A,0.8135454576426027
2016-01-06 07:37:00,A,0.8117620435770901
2016-01-06 07:38:00,A,0.9099612708765444
2016-01-06 07:39:00,A,1.0081431738250823
2016-01-06 07:40:00,A,1.0063077870366508
2016-01-06 07:41:00,A,0.9044551454543686
2016-01-06 07:42:00,A,0.9025852843498609
2016-01-06 07:43:00,A,0.8006982393225879
2016-01-06 07:44:00,A,1.5975880925983335
2016-01-06 07:45:00,A,0.49843637076634384
2016-01-06 07:46:00,A,0.8949343616020242
2016-01-06 07:47:00,A,0.992978943411139
2016-01-06 07:48:00,A,0.7910065241883697
2016-01-06 07:49:00,A,0.889017141485738
2016-01-06 07:50:00,A,0.787010833178223
2016-01-06 07:51:00,A,0.8849876374630429
2016-01-06 07:52:00,A,0.9829475928589276
2016-01-06 07:53:00,A,0.780890738205386
2016-01-06 07:54:00,A,0.8788171126619655
2016-01-06 07:55:00,A,0.8767267557075076
2016-01-06 07:56:00,A,0.9746197071393953
2016-01-06 07:57:00,A,0.4362480035363982
2016-01-06 07:58:00,A,0.9703556959398986
2016-01-06 07:59:00,A,0.9681988144891444
2016-01-06 08:00:00,A,0.48301270189222023
2016-01-06 08:01:00,A,0.7638355052043972
2016-01-06 08:02:00,A,1.923258320883054
2016-01-06 08:03:00,A,0.9594064115014537
2016-01-06 08:04:00,A,0.957167300702113
2016-01-06 08:05:00,A,0.9549118706729469
2016-01-06 08:06:00,A,0.9526401643540923
2016-01-06 08:07:00,A,0.9503522249955626
2016-01-06 08:08:00,A,0.7480480961564253
2016-01-06 08:09:00,A,0.9457278217039723
2016-01-06 08:10:00,A,0.9433914458128881
2016-01-06 08:11:00,A,0.9410390129643946
2016-01-06 08:12:00,A,0.8386705679454259
2016-01-06 08:13:00,A,0.3681430779238805
2016-01-06 08:14:00,A,0.7338858220671695
2016-01-06 08:15:00,A,0.9314696123025461
2016-01-06 08:16:00,A,0.7290375725550423
2016-01-06 08:17:00,A,0.9265897491271888
2016-01-06 08:18:00,A,0.9241261886220155
2016-01-06 08:19:00,A,0.7216469379421632
2016-01-06 08:20:00,A,0.8191520442889909
2016-01-06 08:21:00,A,0.7166415551616777
2016-01-06 08:22:00,A,0.7141155183563218
2016-01-06 08:23:00,A,0.7115739819650145
2016-01-06 08:24:00,A,0.9090169943749492
2016-01-06 08:25:00,A,0.906444604267484
2016-01-06 08:26:00,A,0.35192843030860926
2016-01-06 08:27:00,A,0.8012538126910614
2016-01-06 08:28:00,A,0.6986355100472933
2016-01-06 08:29:00,A,0.6960020025346221
2016-01-06 08:30:00,A,0.7933533402912348
2016-01-06 08:31:00,A,0.8906895737438426
2016-01-06 08:32:00,A,0.6880107536067209
2016-01-06 08:33:00,A,1.3706338617614957
2016-01-06 08:34:00,A,0.7826081568524165
2016-01-06 08:35:00,A,0.7798844830928839
2016-01-06 08:36:00,A,0.7771459614569727
2016-01-06 08:37:00,A,0.874392644082187
2016-01-06 08:38:00,A,0.771624583387721
2016-01-06 08:39:00,A,0.6688418320734602
2016-01-06 08:40:00,A,0.6660444431189783
2016-01-06 08:41:00,A,0.6632324697825287
2016-01-06 08:42:00,A,0.7604059656000304
2016-01-06 08:43:00,A,0.7575649843840486
2016-01-06 08:44:00,A,0.7547095802227707
2016-01-06 08:45:00,A,0.6518398074789803
2016-01-06 08:46:00,A,0.6489557207890048
2016-01-06 08:47:00,A,0.7460573750617017
2016-01-06 08:48:00,A,0.7431448254773959
2016-01-06 08:49:00,A,1.4804362549736667
2016-01-06 08:50:00,A,0.6372773368101249
2016-01-06 08:51:00,A,0.634322509435686
2016-01-06 08:52:00,A,0.7313537016191706
2016-01-06 08:53:00,A,0.8283709698823999
2016-01-06 08:54:00,A,1.6507487420245737
2016-01-06 08:55:00,A,0.7223639620597544
2016-01-06 08:56:00,A,0.8193398003386544
2016-01-06 08:57:00,A,0.7163019434246571
2016-01-06 08:58:00,A,0.713250449154184
2016-01-06 08:59:00,A,0.6101853756232875
2016-01-06 09:00:00,A,0.6071067811865491
2016-01-06 09:01:00,A,0.6040147244559695
2016-01-06 09:02:00,A,0.6009092642998516
2016-01-06 09:03:00,A,0.5977904598416804
2016-01-06 09:04:00,A,0.594658370458997
2016-01-06 09:05:00,A,0.5915130557822688
2016-01-06 09:06:00,A,0.7883545756937529
2016-01-06 09:07:00,A,0.5851829903263576
2016-01-06 09:08:00,A,0.6819983600625017
2016-01-06 09:09:00,A,0.7788007455329444
2016-01-06 09:10:00,A,0.7755902076156626
2016-01-06 09:11:00,A,0.5723668074346699
2016-01-06 09:12:00,A,1.1382612127177194
2016-01-06 09:13:00,A,0.6658816660008353
2016-01-06 09:14:00,A,0.562620048215738
2016-01-06 09:15:00,A,0.559345815100069
2016-01-06 09:16:00,A,0.6560590289905068
2016-01-06 09:17:00,A,0.6527597524627216
2016-01-06 09:18:00,A,0.7494480483301823
2016-01-06 09:19:00,A,0.5461239796429674
2016-01-06 09:20:00,A,0.5427876096865425
2016-01-06 09:21:00,A,0.6394390019805875
2016-01-06 09:22:00,A,0.7360782202777661
2016-01-06 09:23:00,A,0.7327053285625178
2016-01-06 09:24:00,A,0.6293203910498387
2016-01-06 09:25:00,A,0.6259234721840599
2016-01-06 09:26:00,A,0.7225146366376198
2016-01-06 09:27:00,A,0.7190939493098337
2016-01-06 09:28:00,A,0.7156614753256576
2016-01-06 09:29:00,A,0.6122172800344481
2016-01-06 09:30:00,A,0.608761429008719
2016-01-06 09:31:00,A,0.5052939880428979
2016-01-06 09:32:00,A,0.7018150231520512
2016-01-06 09:33:00,A,0.49832460057066164
2016-01-06 09:34:00,A,0.4948227867513434
2016-01-06 09:35:00,A,0.49130964836358393
2016-01-06 09:36:00,A,0.5877852522924741
2016-01-06 09:37:00,A,0.584249665637435
2016-01-06 09:38:00,A,0.5807029557109398
2016-01-06 09:39:00,A,0.5771451900372332
2016-01-06 09:40:00,A,1.3471528727020903
2016-01-06 09:41:00,A,0.46999676259630163
2016-01-06 09:42:00,A,0.6664062369248367
2016-01-06 09:43:00,A,1.3256098553901439
2016-01-06 09:44:00,A,0.5591929034707497
2016-01-06 09:45:00,A,1.1111404660392092
2016-01-06 09:46:00,A,0.45193698531206006
2016-01-06 09:47:00,A,0.6482932295199152
2016-01-06 09:48:00,A,0.544639035015028
2016-01-06 09:49:00,A,0.6409744713679942
2016-01-06 09:50:00,A,0.5372996083468237
2016-01-06 09:51:00,A,0.6336145159156108
2016-01-06 09:52:00,A,0.4299192642332037
2016-01-06 09:53:00,A,0.6262139236518678
2016-01-06 09:54:00,A,0.5224985647159527
2016-01-06 09:55:00,A,0.4187732581605247
2016-01-06 09:56:00,A,0.25751903745502847
2016-01-06 09:57:00,A,0.4112930860770543
2016-01-06 09:58:00,A,0.6075383629607058
2016-01-06 09:59:00,A,0.4037739770455274
2016-01-06 10:00:00,A,0.5000000000000007
2016-01-06 10:01:00,A,0.4962165036752083
2016-01-06 10:02:00,A,0.5924235601034666
2016-01-06 10:03:00,A,0.48862124149695396
2016-01-06 10:04:00,A,0.38480962024633547
2016-01-06 10:05:00,A,0.3809887689193856
2016-01-06 10:06:00,A,0.5771587602596121
2016-01-06 10:07:00,A,0.37331966718484644
2016-01-06 10:08:00,A,0.5694715627858933
2016-01-06 10:09:00,A,0.9312290406502268
2016-01-06 10:10:00,A,0.5617486132350354
2016-01-06 10:11:00,A,0.7157478302339153
2016-01-06 10:12:00,A,0.4539904997395472
2016-01-06 10:13:00,A,0.45009844103743485
2016-01-06 10:14:00,A,0.4461978131098081
2016-01-06 10:15:00,A,0.5422886902190001
2016-01-06 10:16:00,A,0.5383711467890756
2016-01-06 10:17:00,A,0.4344452574044211
2016-01-06 10:18:00,A,1.061022193616597
2016-01-06 10:19:00,A,0.3265687399014613
2016-01-06 10:20:00,A,0.32261826174070174
2016-01-06 10:21:00,A,0.4186597375374299
2016-01-06 10:22:00,A,0.4146932426562403
2016-01-06 10:23:00,A,0.41071885261347796
2016-01-06 10:24:00,A,0.5067366430758004
2016-01-06 10:25:00,A,0.4027466898587368
2016-01-06 10:26:00,A,0.3987490689252452
2016-01-06 10:27:00,A,0.49474385638426566
2016-01-06 10:28:00,A,0.3907311284892716
2016-01-06 10:29:00,A,0.2867109616368244
2016-01-06 10:30:00,A,0.38268343236509306
2016-01-06 10:31:00,A,0.27864861735243573
2016-01-06 10:32:00,A,0.47460659341591416
2016-01-06 10:33:00,A,0.3705574375098378
2016-01-06 10:34:00,A,0.3665012267242983
2016-01-06 10:35:00,A,0.3624380382837021
2016-01-06 10:36:00,A,0.12918397477265003
2016-01-06 10:37:00,A,0.4542910379977151
2016-01-06 10:38:00,A,0.2502073812594662
2016-01-06 10:39:00,A,0.3461170570774911
2016-01-06 10:40:00,A,0.44202014332567297
2016-01-06 10:41:00,A,0.3379167180033306
2016-01-06 10:42:00,A,0.233806859233774
2016-01-06 10:43:00,A,0.22969064526278973
2016-01-06 10:44:00,A,0.3255681544571586
2016-01-06 10:45:00,A,0.3214394653031629
2016-01-06 10:46:00,A,0.4346093128101857
2016-01-06 10:47:00,A,0.41316380648374973
2016-01-06 10:48:00,A,0.409016994374947
2016-01-06 10:49:00,A,0.30486429902800977
2016-01-06 10:50:00,A,0.2007057995042715
2016-01-06 10:51:00,A,0.39654157497556874
2016-01-06 10:52:00,A,0.2923717047227407
2016-01-06 10:53:00,A,0.2881962681340927
2016-01-06 10:54:00,A,0.2840153447039254
2016-01-06 10:55:00,A,0.2798290140309943
2016-01-06 10:56:00,A,0.27563735581700083
2016-01-06 10:57:00,A,0.1714404498650753
2016-01-06 10:58:00,A,0.16723837607825734
2016-01-06 10:59:00,A,0.5260624289159493
2016-01-06 11:00:00,A,0.35881904510252005
2016-01-06 11:01:00,A,0.2546019482055263
2016-01-06 11:02:00,A,0.2503800040544395
2016-01-06 11:03:00,A,0.24615329302899744
2016-01-06 11:04:00,A,0.14192189559967153
2016-01-06 11:05:00,A,0.3376858923261763
2016-01-06 11:06:00,A,0.23344536385590803
2016-01-06 11:07:00,A,0.32920039092241615
2016-01-06 11:08:00,A,0.22495105434386642
2016-01-06 11:09:00,A,0.2206974350215019
2016-01-06 11:10:00,A,0.11643961393810309
2016-01-06 11:11:00,A,0.3121776721564459
2016-01-06 11:12:00,A,0.10791169081775834
2016-01-06 11:13:00,A,0.10364175114017588
2016-01-06 11:14:00,A,0.299367934417195
2016-01-06 11:15:00,A,0.09509032201613243
2016-01-06 11:16:00,A,0.09080899537654835
2016-01-06 11:17:00,A,0.1865240360087376
2016-01-06 11:18:00,A,0.2822355254921498
2016-01-06 11:19:00,A,0.1779435454738435
2016-01-06 11:20:00,A,0.2736481776669315
2016-01-06 11:21:00,A,0.2693495038490251
2016-01-06 11:22:00,A,0.26504760586067755
2016-01-06 11:23:00,A,0.2607425656038254
2016-01-06 11:24:00,A,0.15643446504022956
2016-01-06 11:25:00,A,0.0521233861899148
2016-01-06 11:26:00,A,0.04780941112961512
2016-01-06 11:27:00,A,0.1434926219911832
2016-01-06 11:28:00,A,0.039173100960068735
2016-01-06 11:29:00,A,0.1348509302737257
2016-01-06 11:30:00,A,0.26105238444010737
2016-01-06 11:31:00,A,0.06309948456791561
2016-01-06 11:32:00,A,0.22186934340514833
2016-01-06 11:33:00,A,0.11753739745783788
2016-01-06 11:34:00,A,0.11320321376790633
2016-01-06 11:35:00,A,0.10886687485196359
2016-01-06 11:36:00,A,0.0045284632676518555
2016-01-06 11:37:00,A,0.2001880616120741
2016-01-06 11:38:00,A,0.09584575252022823
2016-01-06 11:39:00,A,0.191501618663406
2016-01-06 11:40:00,A,0.08715574274766118
2016-01-06 11:41:00,A,0.08280820751220674
2016-01-06 11:42:00,A,0.17845909572784674
2016-01-06 11:43:00,A,0.0741084901954004
2016-01-06 11:44:00,A,0.16975647374412586
2016-01-06 11:45:00,A,-0.034596870769857
2016-01-06 11:46:00,A,0.1610485395348562
2016-01-06 11:47:00,A,-0.08661442487324758
2016-01-06 11:48:00,A,0.15233595624294194
2016-01-06 11:49:00,A,0.04797812852134852
2016-01-06 11:50:00,A,0.14361938736533997
2016-01-06 11:51:00,A,-0.06074018424092806
2016-01-06 11:52:00,A,0.1348994967025037
2016-01-06 11:53:00,A,0.03053851320982477
2016-01-06 11:54:00,A,0.026176948307874644
2016-01-06 11:55:00,A,-0.07818511496543801
2016-01-06 11:56:00,A,0.05872620321864189
2016-01-06 11:57:00,A,-0.08691040442865591
2016-01-06 11:58:00,A,-0.09127346450162704
2016-01-06 11:59:00,A,-0.09563669071525502
2016-01-06 12:00:00,A,-2.2056021997384123e-15
2016-01-06 12:01:00,A,-0.1043633092847423
2016-01-06 12:02:00,A,0.09127346450162974
2016-01-06 12:03:00,A,-0.11308959557134139
2016-01-06 12:04:00,A,-0.01745240643728108
2016-01-06 12:05:00,A,-0.12181488503455931
2016-01-06 12:06:00,A,0.036911525846064025
2016-01-06 12:07:00,A,-0.030538513209822076
2016-01-06 12:08:00,A,-0.034899496702501004
2016-01-06 12:09:00,A,-0.06962990787953463
2016-01-06 12:10:00,A,-0.04361938736533726
2016-01-06 12:11:00,A,0.052021871478654176
2016-01-06 12:12:00,A,-0.052335956242939234
2016-01-06 12:13:00,A,-0.15669278756337354
2016-01-06 12:14:00,A,-0.06104853953485351
2016-01-06 12:15:00,A,-0.16540312923014033
2016-01-06 12:16:00,A,-0.06975647374412317
2016-01-06 12:17:00,A,-0.07410849019539772
2016-01-06 12:18:00,A,-0.07845909572784404
2016-01-06 12:19:00,A,-0.18280820751220406
2016-01-06 12:20:00,A,-0.374311485495317
2016-01-06 12:21:00,A,-0.09150161866340333
2016-01-06 12:22:00,A,-0.19584575252022557
2016-01-06 12:23:00,A,-0.10018806161207845
2016-01-06 12:24:00,A,-0.20905692653529837
2016-01-06 12:25:00,A,-0.008866874851960901
2016-01-06 12:26:00,A,-0.11320321376790367
2016-01-06 12:27:00,A,-0.1175373974578352
2016-01-06 12:28:00,A,-0.22186934340514564
2016-01-06 12:29:00,A,-0.02619896913582853
2016-01-06 12:30:00,A,-0.23052619222005097
2016-01-06 12:31:00,A,-0.134850930273723
2016-01-06 12:32:00,A,-0.13917310096006605
2016-01-06 12:33:00,A,-0.48698524398236104
2016-01-06 12:34:00,A,-0.14780941112961243
2016-01-06 12:35:00,A,-0.1521233861899121
2016-01-06 12:36:00,A,-0.1564344650402269
2016-01-06 12:37:00,A,-0.16074256560382272
2016-01-06 12:38:00,A,-0.33009521172134976
2016-01-06 12:39:00,A,-0.26934950384902245
2016-01-06 12:40:00,A,-0.27364817766692884
2016-01-06 12:41:00,A,-0.07794354547384083
2016-01-06 12:42:00,A,-0.28223552549214714
2016-01-06 12:43:00,A,-0.1865240360087349
2016-01-06 12:44:00,A,-0.14540449768827285
